rank,source_row_index,client_id,fraud_risk_score,profile_fraud_label,split,model_name,tx_count_total,tx_amount_sum,tx_amount_mean,tx_freq_per_day,top_email_domain,identity_present,low_history_flag,history_support_score
2977,94004,2616_343.0_81,0.5106243640291441,1,train,lgbm_auc_unweighted_seed2026,2,1441.03,720.515,0.9748997173467834,yahoo.com,0,1,0.2
2978,40519,17284__-9,0.5105873941357242,0,val,lgbm_auc_unweighted_seed2026,2,104.177,52.0885,2.0,,1,1,0.2
2979,72775,3154__2,0.510435125351618,1,train,lgbm_auc_unweighted_seed2026,37,1468.6649999999995,39.69364864864863,0.4373366297745968,hotmail.com,1,0,1.0
2980,154716,4504__134,0.510393000229631,1,train,lgbm_auc_unweighted_seed2026,3,134.026,44.67533333333333,3.0,gmail.com,1,1,0.3
2981,44862,7255__64,0.5103534481856226,1,val,lgbm_auc_unweighted_seed2026,2,154.676,77.338,2.0,gmail.com,1,1,0.2
2982,95000,9026__22,0.5103106181516017,0,val,lgbm_auc_unweighted_seed2026,10,412.452,41.2452,10.0,hotmail.com,1,0,1.0
2983,163184,15885__148,0.510128616350581,0,train,lgbm_auc_unweighted_seed2026,40,1812.367,45.309175,1.392346365496561,hotmail.com,1,0,1.0
2984,7428,17480_191.0_55,0.5100154947562139,1,train,lgbm_auc_unweighted_seed2026,38,24886.99,654.9207894736842,2.098410277813108,yahoo.com,0,0,1.0
2985,164905,13413__91,0.5099808061243499,1,test,lgbm_auc_unweighted_seed2026,2,111.174,55.587,2.0,gmail.com,1,1,0.2
2986,112612,15885__58,0.5096636020977395,1,test,lgbm_auc_unweighted_seed2026,39,1274.675,32.68397435897436,0.5573219963559715,gmail.com,1,0,1.0
2987,113924,2678_204.0_76,0.5096193190584145,0,val,lgbm_auc_unweighted_seed2026,2,500.0,250.0,2.0,gmail.com,1,1,0.2
2988,134112,16075_325.0_90,0.5092720320791427,1,train,lgbm_auc_unweighted_seed2026,6,776.0,129.33333333333334,6.0,yahoo.com,1,0,0.6
2989,573,14076__80,0.509144697655237,1,train,lgbm_auc_unweighted_seed2026,1,49.484,49.484,1.0,gmail.com,1,1,0.1
2990,65203,15493_225.0_27,0.5089545567671917,1,train,lgbm_auc_unweighted_seed2026,1,50.0,50.0,1.0,hotmail.com,1,1,0.1
2991,111089,15757_299.0_167,0.5083825441142206,0,val,lgbm_auc_unweighted_seed2026,1,400.0,400.0,1.0,yahoo.com,1,1,0.1
2992,72241,4504__49,0.50829459081039,1,train,lgbm_auc_unweighted_seed2026,6,179.22,29.87,0.2072640781846161,anonymous.com,1,0,0.6
2993,13110,12581_143.0_52,0.5082188793886909,1,test,lgbm_auc_unweighted_seed2026,2,400.0,200.0,2.0,gmail.com,1,1,0.2
2994,26212,3154__50,0.508146323337397,0,test,lgbm_auc_unweighted_seed2026,11,368.0779999999999,33.46163636363636,2.6558613944390106,gmail.com,1,0,1.0
2995,76059,9026__162,0.5081167617722168,0,train,lgbm_auc_unweighted_seed2026,11,561.9270000000001,51.08427272727274,11.0,gmail.com,1,0,1.0
2996,113992,12695_325.0_155,0.5079735369071685,1,train,lgbm_auc_unweighted_seed2026,33,4326.9400000000005,131.11939393939394,1.3279541997389923,gmail.com,1,0,1.0
2997,165791,14276__70,0.507808539247839,1,train,lgbm_auc_unweighted_seed2026,3,68.396,22.798666666666666,3.0,gmail.com,1,1,0.3
2998,67854,14543__88,0.5076696618256608,1,test,lgbm_auc_unweighted_seed2026,7,340.044,48.577714285714286,0.2332923811599429,hotmail.com,1,0,0.7
2999,156795,8135_299.0_95,0.507637031170368,0,val,lgbm_auc_unweighted_seed2026,9,3317.0,368.55555555555554,2.2718906126742047,gmail.com,0,0,0.9
3000,153315,6215__36,0.5076182211334195,1,val,lgbm_auc_unweighted_seed2026,1,66.696,66.696,1.0,gmail.com,1,1,0.1
3001,170537,14479_337.0_96,0.5075945345939615,1,train,lgbm_auc_unweighted_seed2026,1,125.0,125.0,1.0,gmail.com,1,1,0.1
3002,102709,3154__139,0.5073544252008627,0,test,lgbm_auc_unweighted_seed2026,9,241.864,26.87377777777778,9.0,gmail.com,1,0,0.9
3003,79361,9917__141,0.507317215046079,1,train,lgbm_auc_unweighted_seed2026,4,63.894000000000005,15.9735,0.3434093914916746,gmail.com,1,1,0.4
3004,3114,18130_272.0_103,0.5072639510530856,1,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,gmail.com,1,1,0.1
3005,165696,5463_472.0_84,0.5072575412811424,1,train,lgbm_auc_unweighted_seed2026,1,250.0,250.0,1.0,gmail.com,1,1,0.1
3006,126929,16062__127,0.5071146391617871,0,train,lgbm_auc_unweighted_seed2026,7,351.665,50.237857142857145,7.0,gmail.com,1,0,0.7
3007,105077,13413__168,0.5069494632584018,1,train,lgbm_auc_unweighted_seed2026,2,37.872,18.936,2.0,gmail.com,1,1,0.2
3008,42530,16062__141,0.5068604734402296,1,train,lgbm_auc_unweighted_seed2026,4,102.304,25.576,4.0,gmail.com,1,1,0.4
3009,172218,9803_272.0_8,0.5067696256785725,0,val,lgbm_auc_unweighted_seed2026,1,450.0,450.0,1.0,gmail.com,1,1,0.1
3010,2941,4577_498.0_20,0.5063344047760878,0,val,lgbm_auc_unweighted_seed2026,1,250.0,250.0,1.0,gmail.com,1,1,0.1
3011,124245,8695_299.0_78,0.5062986246353276,1,train,lgbm_auc_unweighted_seed2026,2,400.0,200.0,1.1519155261947456,gmail.com,1,1,0.2
3012,104914,10568__115,0.5062966474106982,0,train,lgbm_auc_unweighted_seed2026,4,66.944,16.736,4.0,outlook.es,1,1,0.4
3013,121357,4885__161,0.5060518047246961,1,train,lgbm_auc_unweighted_seed2026,2,156.16,78.08,0.1318727611011986,hotmail.com,1,1,0.2
3014,60983,5365__115,0.5058002613382393,1,val,lgbm_auc_unweighted_seed2026,2,96.068,48.034000000000006,2.0,gmail.com,1,1,0.2
3015,21984,7732_325.0_45,0.5056804926988466,0,train,lgbm_auc_unweighted_seed2026,1,450.0,450.0,1.0,gmail.com,1,1,0.1
3016,76219,9026__144,0.5055260205856089,0,train,lgbm_auc_unweighted_seed2026,4,170.76100000000002,42.690250000000006,4.0,hotmail.com,1,1,0.4
3017,67502,16136__-207,0.5052091581979509,0,test,lgbm_auc_unweighted_seed2026,2,225.622,112.811,2.0,gmail.com,1,1,0.2
3018,42753,11201__138,0.5049630365075125,1,train,lgbm_auc_unweighted_seed2026,5,92.158,18.4316,5.0,gmail.com,1,0,0.5
3019,149878,2803_184.0_77,0.5049600587333329,1,train,lgbm_auc_unweighted_seed2026,14,2717.84,194.13142857142856,0.3109010449986595,ymail.com,1,0,1.0
3020,47508,13832__30,0.5048328514174988,1,val,lgbm_auc_unweighted_seed2026,16,877.5340000000001,54.84587500000001,16.0,hotmail.com,1,0,1.0
3021,132175,16167__74,0.5048088223121283,0,train,lgbm_auc_unweighted_seed2026,16,849.628,53.10175,0.682180886499589,gmail.com,1,0,1.0
3022,153515,7949__115,0.5047062635839433,1,val,lgbm_auc_unweighted_seed2026,2,88.636,44.318,2.0,gmail.com,1,1,0.2
3023,133319,6907__182,0.5045342193508662,1,val,lgbm_auc_unweighted_seed2026,1,131.322,131.322,1.0,gmail.com,1,1,0.1
3024,123345,14260__160,0.5045317994300125,1,train,lgbm_auc_unweighted_seed2026,1,49.664,49.664,1.0,gmail.com,1,1,0.1
3025,168872,6019_184.0_-179,0.5040973197271287,0,train,lgbm_auc_unweighted_seed2026,1,20.0,20.0,1.0,gmail.com,1,1,0.1
3026,112492,15944__-67,0.504022840672895,1,train,lgbm_auc_unweighted_seed2026,1,92.464,92.464,1.0,gmail.com,1,1,0.1
3027,97795,15257__128,0.5039819015254716,1,train,lgbm_auc_unweighted_seed2026,3,65.66,21.886666666666667,3.0,gmail.com,1,1,0.3
3028,88113,10086__161,0.5039288721377319,1,val,lgbm_auc_unweighted_seed2026,1,30.371,30.371,1.0,gmail.com,1,1,0.1
3029,135371,15063_299.0_9,0.5039250162326572,1,train,lgbm_auc_unweighted_seed2026,11,2851.34,259.2127272727273,11.0,gmail.com,1,0,1.0
3030,155258,5583__132,0.5039091318334125,1,test,lgbm_auc_unweighted_seed2026,4,110.664,27.666,4.0,gmail.com,1,1,0.4
3031,171793,9026__-185,0.5037306681717829,0,train,lgbm_auc_unweighted_seed2026,2,73.14,36.57,0.114272639440064,gmail.com,1,1,0.2
3032,17138,11201__97,0.5036045440355885,1,train,lgbm_auc_unweighted_seed2026,6,341.012,56.83533333333333,6.0,gmail.com,1,0,0.6
3033,157432,10023_325.0_141,0.5034771178360626,0,val,lgbm_auc_unweighted_seed2026,15,2562.35,170.82333333333332,0.5210286939668013,gmail.com,1,0,1.0
3034,122490,13832__45,0.5032611092271178,1,train,lgbm_auc_unweighted_seed2026,7,345.311,49.33014285714285,0.8974052701786354,gmail.com,1,0,0.7
3035,173534,9633__35,0.503246750077737,1,train,lgbm_auc_unweighted_seed2026,23,714.8019999999999,31.07834782608695,0.8540749069078982,gmail.com,1,0,1.0
3036,117853,11207_126.0_28,0.5031638435479553,1,train,lgbm_auc_unweighted_seed2026,5,402.9,80.58,0.3338671085253584,gmail.com,1,0,0.5
3037,170369,8755__158,0.5030230235837008,0,val,lgbm_auc_unweighted_seed2026,5,169.808,33.9616,0.342764650808512,hotmail.com,1,0,0.5
3038,40377,13832__137,0.5030187117246487,1,train,lgbm_auc_unweighted_seed2026,7,336.66400000000004,48.09485714285715,0.1907873796419645,gmail.com,1,0,0.7
3039,157321,7949__172,0.5029587248002031,0,train,lgbm_auc_unweighted_seed2026,1,21.702,21.702,1.0,gmail.com,1,1,0.1
3040,77789,18301__64,0.5028052576314351,1,test,lgbm_auc_unweighted_seed2026,3,155.15999999999997,51.71999999999999,3.0,hotmail.com,1,1,0.3
3041,157251,1156__85,0.5027621443321976,0,train,lgbm_auc_unweighted_seed2026,6,98.426,16.404333333333334,6.0,icloud.com,1,0,0.6
3042,139271,17989__177,0.5026636909330731,1,train,lgbm_auc_unweighted_seed2026,2,193.048,96.524,2.0,hotmail.com,1,1,0.2
3043,154077,1333_330.0_20,0.502650526112246,1,train,lgbm_auc_unweighted_seed2026,1,100.0,100.0,1.0,gmail.com,1,1,0.1
3044,128229,6019_325.0_50,0.502525506298411,1,train,lgbm_auc_unweighted_seed2026,4,1256.98,314.245,4.0,hotmail.com,1,1,0.4
3045,27082,15066_204.0_151,0.5020467064967566,1,train,lgbm_auc_unweighted_seed2026,3,157.95,52.65,3.0,gmail.com,1,1,0.3
3046,173326,3213__58,0.5019596350953084,1,train,lgbm_auc_unweighted_seed2026,9,260.297,28.921888888888887,9.0,gmail.com,1,0,0.9
3047,68191,1485_310.0_61,0.5019459901808091,1,train,lgbm_auc_unweighted_seed2026,1,100.0,100.0,1.0,outlook.com,1,1,0.1
3048,9346,11795_465.0_6,0.5015245538221369,1,train,lgbm_auc_unweighted_seed2026,1,60.722,60.722,1.0,hotmail.com,1,1,0.1
3049,147919,9026__55,0.5014889521979722,1,train,lgbm_auc_unweighted_seed2026,2,57.368,28.684,2.0,hotmail.com,1,1,0.2
3050,61883,2616_325.0_40,0.5014831209698746,1,test,lgbm_auc_unweighted_seed2026,2,1146.55,573.275,2.0,gmail.com,1,1,0.2
3051,34312,11384_494.0_133,0.5010396403054623,1,train,lgbm_auc_unweighted_seed2026,1,400.0,400.0,1.0,gmail.com,1,1,0.1
3052,98971,7585_310.0_166,0.5008896496744509,1,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,yahoo.com,1,1,0.1
3053,40993,15497_299.0_79,0.500713691712857,1,train,lgbm_auc_unweighted_seed2026,6,509.85,84.975,0.1158835325789428,icloud.com,1,0,0.6
3054,38267,15063_184.0_48,0.5005704563317958,1,test,lgbm_auc_unweighted_seed2026,1,175.0,175.0,1.0,gmail.com,1,1,0.1
3055,139541,16746__122,0.5001347966247407,1,val,lgbm_auc_unweighted_seed2026,4,208.639,52.15975,0.1223846738692785,outlook.com,1,1,0.4
3056,115867,5009__9,0.5000636664789572,1,val,lgbm_auc_unweighted_seed2026,1,104.648,104.648,1.0,gmail.com,1,1,0.1
3057,78185,8755__30,0.5000362096007992,1,train,lgbm_auc_unweighted_seed2026,7,195.128,27.875428571428568,7.0,gmail.com,1,0,0.7
3058,84172,10616_325.0_140,0.5000165558220606,0,train,lgbm_auc_unweighted_seed2026,1,175.0,175.0,1.0,gmail.com,1,1,0.1
3059,42297,13413__71,0.4999347583825563,1,train,lgbm_auc_unweighted_seed2026,1,34.802,34.802,1.0,hotmail.com,1,1,0.1
3060,44434,16062__29,0.49990472991229784,1,val,lgbm_auc_unweighted_seed2026,9,437.076,48.564,9.0,anonymous.com,1,0,0.9
3061,168335,18301__131,0.4998706404294752,0,val,lgbm_auc_unweighted_seed2026,2,80.67699999999999,40.3385,2.0,hotmail.com,1,1,0.2
3062,85106,6054_204.0_37,0.49979402159206293,1,train,lgbm_auc_unweighted_seed2026,1,375.0,375.0,1.0,gmail.com,1,1,0.1
3063,170146,6019_469.0_57,0.4997484307456473,1,val,lgbm_auc_unweighted_seed2026,1,100.0,100.0,1.0,gmail.com,1,1,0.1
3064,16925,16659_444.0_1,0.49968250119591867,1,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,gmail.com,1,1,0.1
3065,44960,16062__126,0.49934653071273466,0,val,lgbm_auc_unweighted_seed2026,4,201.092,50.273,0.2897777867215366,gmail.com,1,1,0.4
3066,24425,11201__-168,0.4990894184581755,1,train,lgbm_auc_unweighted_seed2026,1,30.957,30.957,1.0,gmail.com,1,1,0.1
3067,39429,14276__-14,0.49886647839021503,1,val,lgbm_auc_unweighted_seed2026,1,16.907,16.907,1.0,hotmail.com,1,1,0.1
3068,90506,3496__173,0.49881752268873947,0,train,lgbm_auc_unweighted_seed2026,1,35.904,35.904,1.0,gmail.com,1,1,0.1
3069,145054,13560__82,0.4987363643371253,0,test,lgbm_auc_unweighted_seed2026,5,122.591,24.5182,0.4264636489098523,gmail.com,1,0,0.5
3070,1993,1976__125,0.49869091885826033,1,val,lgbm_auc_unweighted_seed2026,1,55.332,55.332,1.0,gmail.com,1,1,0.1
3071,103069,3270_110.0_164,0.49865135938361427,1,val,lgbm_auc_unweighted_seed2026,2,350.0,175.0,2.0,outlook.com,1,1,0.2
3072,55510,14053__-91,0.4985914808823417,1,train,lgbm_auc_unweighted_seed2026,1,31.781,31.781,1.0,hotmail.com,1,1,0.1
3073,155520,5812__17,0.4984105863804114,1,train,lgbm_auc_unweighted_seed2026,26,1092.163,42.006269230769234,0.2076637193714733,gmail.com,1,0,1.0
3074,155480,16136__19,0.4982859324735537,0,train,lgbm_auc_unweighted_seed2026,18,663.9680000000001,36.88711111111112,1.418853823022801,gmail.com,1,0,1.0
3075,83488,14076__157,0.49821118806679876,1,train,lgbm_auc_unweighted_seed2026,2,32.708,16.354,2.0,hotmail.com,1,1,0.2
3076,123197,8755__14,0.49818888483926427,1,val,lgbm_auc_unweighted_seed2026,6,450.776,75.12933333333332,6.0,gmail.com,1,0,0.6
3077,171066,15885__67,0.4981848732690633,0,train,lgbm_auc_unweighted_seed2026,54,2031.041,37.61187037037037,0.5952705236341765,hotmail.com,1,0,1.0
3078,153340,1976__-14,0.4981084916827306,1,train,lgbm_auc_unweighted_seed2026,1,7.929,7.929,1.0,hotmail.com,1,1,0.1
3079,120370,13413__178,0.4979593415042512,0,val,lgbm_auc_unweighted_seed2026,2,91.482,45.741,2.0,hotmail.com,1,1,0.2
3080,131036,10568__18,0.49776736585335307,0,train,lgbm_auc_unweighted_seed2026,15,736.742,49.11613333333333,0.8489214570793565,gmail.com,1,0,1.0
3081,26504,13466_272.0_32,0.4973694635089596,0,test,lgbm_auc_unweighted_seed2026,1,300.0,300.0,1.0,gmail.com,1,1,0.1
3082,49935,9500_126.0_17,0.4971601761073977,1,train,lgbm_auc_unweighted_seed2026,12,1560.5,130.04166666666666,0.4888036709306552,yahoo.com,1,0,1.0
3083,6838,1764_315.0_87,0.4970716248210935,1,train,lgbm_auc_unweighted_seed2026,5,420.85,84.16999999999999,0.3331276989512646,gmail.com,1,0,0.5
3084,6234,7585__99,0.4968302452624753,1,train,lgbm_auc_unweighted_seed2026,3,78.482,26.160666666666668,2.178444160559403,,1,1,0.3
3085,143366,13832__28,0.4968229936694073,0,test,lgbm_auc_unweighted_seed2026,23,1413.096,61.43895652173913,0.1566383666099215,gmail.com,1,0,1.0
3086,60881,3887_161.0_7,0.49677122261433365,1,test,lgbm_auc_unweighted_seed2026,1,50.149,50.149,1.0,hotmail.com,1,1,0.1
3087,104945,16661_327.0_42,0.49671834885439586,1,val,lgbm_auc_unweighted_seed2026,1,75.0,75.0,1.0,hotmail.com,1,1,0.1
3088,117854,4472__45,0.49667274467976535,1,train,lgbm_auc_unweighted_seed2026,1,24.836,24.836,1.0,gmail.com,1,1,0.1
3089,108445,9300__30,0.4965768246947537,0,train,lgbm_auc_unweighted_seed2026,7,170.76099999999997,24.394428571428566,7.0,gmail.com,1,0,0.7
3090,153809,6707_536.0_120,0.49636356726494535,1,train,lgbm_auc_unweighted_seed2026,3,550.0,183.3333333333333,3.0,yahoo.com,1,1,0.3
3091,84670,4461__-243,0.4962620445518712,1,train,lgbm_auc_unweighted_seed2026,1,25.135,25.135,1.0,hotmail.com,1,1,0.1
3092,118650,15885__180,0.4961906636947013,1,val,lgbm_auc_unweighted_seed2026,15,678.3079999999999,45.22053333333333,15.0,gmail.com,1,0,1.0
3093,133428,6019_325.0_10,0.49606688010149746,1,train,lgbm_auc_unweighted_seed2026,9,1147.0,127.44444444444444,9.0,gmail.com,1,0,0.9
3094,134728,5583__105,0.49596154880073434,1,train,lgbm_auc_unweighted_seed2026,3,93.833,31.277666666666665,3.0,gmail.com,1,1,0.3
3095,172689,10486_324.0_105,0.4959469302033952,1,train,lgbm_auc_unweighted_seed2026,1,500.0,500.0,1.0,gmail.com,1,1,0.1
3096,116298,13526_299.0_108,0.4959320632680195,1,val,lgbm_auc_unweighted_seed2026,2,1454.0,727.0,1.1913708348558705,gmail.com,0,1,0.2
3097,144786,13832__73,0.4958763495774701,1,train,lgbm_auc_unweighted_seed2026,11,307.598,27.963454545454542,0.1430861348722319,gmail.com,1,0,1.0
3098,94773,3154__16,0.4958351450729267,0,test,lgbm_auc_unweighted_seed2026,36,1496.4319999999998,41.56755555555555,1.6229534371402958,hotmail.com,1,0,1.0
3099,155714,9026__62,0.4956418289452646,1,train,lgbm_auc_unweighted_seed2026,20,686.105,34.30525,0.2325288481102186,yahoo.com.mx,1,0,1.0
3100,143949,3867__166,0.4955558590622378,1,test,lgbm_auc_unweighted_seed2026,2,16.722,8.361,2.0,hotmail.com,1,1,0.2
3101,7033,14543__167,0.4955366736717867,0,val,lgbm_auc_unweighted_seed2026,3,129.846,43.282,3.0,gmail.com,1,1,0.3
3102,108677,10086__24,0.4954537371359747,0,test,lgbm_auc_unweighted_seed2026,3,129.574,43.19133333333334,3.0,gmail.com,1,1,0.3
3103,23330,9633__24,0.49538065875959053,0,train,lgbm_auc_unweighted_seed2026,37,1970.91,53.26783783783783,0.3148996966450495,gmail.com,1,0,1.0
3104,142266,1976__1,0.4952833159056867,1,test,lgbm_auc_unweighted_seed2026,6,229.63,38.27166666666667,0.1807618988507462,gmail.com,1,0,0.6
3105,116053,5365__-230,0.49526291647380144,0,train,lgbm_auc_unweighted_seed2026,4,106.339,26.58475,0.7729157441326839,gmail.com,1,1,0.4
3106,62714,9500_272.0_148,0.4952106142754968,1,train,lgbm_auc_unweighted_seed2026,13,3136.39,241.26076923076923,0.4614432755899301,gmail.com,1,0,1.0
3107,75191,9500__160,0.4951904445430149,1,train,lgbm_auc_unweighted_seed2026,1,71.563,71.563,1.0,gmail.com,1,1,0.1
3108,39001,3120_420.0_73,0.49518874306668254,1,test,lgbm_auc_unweighted_seed2026,1,400.0,400.0,1.0,yahoo.com,1,1,0.1
3109,142603,11201__118,0.4950928293476296,0,train,lgbm_auc_unweighted_seed2026,15,615.3929999999999,41.0262,0.3233601511010089,hotmail.com,1,0,1.0
3110,82747,14053__177,0.495078576845488,1,train,lgbm_auc_unweighted_seed2026,3,168.024,56.008,3.0,hotmail.com,1,1,0.3
3111,118787,8755__171,0.4948255917683607,1,test,lgbm_auc_unweighted_seed2026,4,74.637,18.65925,4.0,hotmail.com,1,1,0.4
3112,156186,1164__122,0.4946732729472234,1,train,lgbm_auc_unweighted_seed2026,3,206.94,68.98,3.0,gmail.com,1,1,0.3
3113,65591,3867__57,0.4945748172272462,1,val,lgbm_auc_unweighted_seed2026,1,30.452,30.452,1.0,gmail.com,1,1,0.1
3114,100954,16683_272.0_50,0.49453165261766513,1,train,lgbm_auc_unweighted_seed2026,1,100.0,100.0,1.0,gmail.com,1,1,0.1
3115,7582,10086__110,0.494339255924739,0,train,lgbm_auc_unweighted_seed2026,1,136.851,136.851,1.0,gmail.com,1,1,0.1
3116,15132,14276__147,0.49410230693727464,1,train,lgbm_auc_unweighted_seed2026,3,438.722,146.24066666666667,3.0,anonymous.com,1,1,0.3
3117,70680,6544__78,0.4940764468885866,1,train,lgbm_auc_unweighted_seed2026,4,130.628,32.657000000000004,4.0,hotmail.com,1,1,0.4
3118,142109,2021__-233,0.4939260322541679,1,train,lgbm_auc_unweighted_seed2026,1,33.534,33.534,1.0,hotmail.com,1,1,0.1
3119,138443,16659_123.0_117,0.4938706020728204,1,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,gmail.com,1,1,0.1
3120,100543,6054_264.0_64,0.4936395018048328,1,train,lgbm_auc_unweighted_seed2026,2,80.0,40.0,2.0,gmail.com,1,1,0.2
3121,128706,9500_231.0_58,0.4934212028973697,0,train,lgbm_auc_unweighted_seed2026,3,619.0,206.3333333333333,3.0,gmail.com,1,1,0.3
3122,94821,9642__117,0.4929528411368113,1,train,lgbm_auc_unweighted_seed2026,2,130.87099999999998,65.43549999999999,2.0,gmail.com,1,1,0.2
3123,9655,18250__144,0.49284142892849014,1,train,lgbm_auc_unweighted_seed2026,5,297.009,59.4018,5.0,outlook.com,1,0,0.5
3124,53144,1085__96,0.49281543196927025,1,train,lgbm_auc_unweighted_seed2026,2,44.892,22.446,2.0,gmail.com,1,1,0.2
3125,28299,15146__-41,0.492408985151932,0,val,lgbm_auc_unweighted_seed2026,3,98.475,32.825,0.101639684964032,gmail.com,1,1,0.3
3126,46655,12498__90,0.49230565606765153,1,train,lgbm_auc_unweighted_seed2026,5,179.56900000000002,35.9138,5.0,gmail.com,1,0,0.5
3127,98402,11653_315.0_129,0.49224688126854466,1,train,lgbm_auc_unweighted_seed2026,2,300.0,150.0,2.0,anonymous.com,1,1,0.2
3128,110597,7949__-269,0.49219135414705945,0,val,lgbm_auc_unweighted_seed2026,3,52.382,17.460666666666665,3.0,gmail.com,1,1,0.3
3129,104606,15063_299.0_164,0.4921194804281861,1,train,lgbm_auc_unweighted_seed2026,5,825.0,165.0,5.0,gmail.com,1,0,0.5
3130,8431,8755__176,0.49205472642498715,1,train,lgbm_auc_unweighted_seed2026,3,127.879,42.626333333333335,3.0,hotmail.com,1,1,0.3
3131,56803,10054__75,0.49188534016892266,0,train,lgbm_auc_unweighted_seed2026,6,153.286,25.547666666666668,0.2225162015316875,gmail.com,1,0,0.6
3132,8923,12184__58,0.4917536483451488,1,train,lgbm_auc_unweighted_seed2026,14,628.4290000000001,44.88778571428572,0.1511751505846226,gmail.com,1,0,1.0
3133,49620,14037_264.0_90,0.49173329490847256,1,val,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,yahoo.com,1,1,0.1
3134,102390,5365__1,0.4916974997276865,0,train,lgbm_auc_unweighted_seed2026,7,190.204,27.172,7.0,gmail.com,1,0,0.7
3135,24091,8755__57,0.49159097938933505,0,test,lgbm_auc_unweighted_seed2026,14,432.0590000000001,30.86135714285715,0.190687795555442,gmail.com,1,0,1.0
3136,36207,15885__154,0.49154619862915566,1,test,lgbm_auc_unweighted_seed2026,23,524.893,22.82143478260869,1.91270952745333,gmail.com,1,0,1.0
3137,51279,12544_337.0_2,0.49147451987325586,1,train,lgbm_auc_unweighted_seed2026,22,1436.0,65.27272727272727,0.1272692090601643,gmail.com,1,0,1.0
3138,63483,6544__86,0.4914129388753852,1,train,lgbm_auc_unweighted_seed2026,1,4.713,4.713,1.0,outlook.com,1,1,0.1
3139,42518,1976__142,0.49127002209820075,1,val,lgbm_auc_unweighted_seed2026,11,623.471,56.67918181818182,0.3576049947303683,hotmail.com,1,0,1.0
3140,103488,2877__46,0.4912019949805249,1,train,lgbm_auc_unweighted_seed2026,2,152.046,76.023,2.0,gmail.com,1,1,0.2
3141,42636,2650__16,0.4909088561176921,1,train,lgbm_auc_unweighted_seed2026,14,573.792,40.98514285714286,2.944620395683366,hotmail.com,1,0,1.0
3142,101063,3804_158.0_167,0.4907680270581258,1,test,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,gmail.com,1,1,0.1
3143,96514,15066_143.0_-12,0.4907505362575245,1,train,lgbm_auc_unweighted_seed2026,1,150.0,150.0,1.0,gmail.com,1,1,0.1
3144,171318,16062__90,0.4906450882963588,0,train,lgbm_auc_unweighted_seed2026,2,99.088,49.544,2.0,hotmail.com,1,1,0.2
3145,161953,15063_264.0_68,0.490641243608593,1,test,lgbm_auc_unweighted_seed2026,2,600.0,300.0,2.0,gmail.com,1,1,0.2
3146,122451,3507_272.0_112,0.4904387740777424,1,train,lgbm_auc_unweighted_seed2026,5,4420.0,884.0,5.0,,0,0,0.5
3147,73457,13979_512.0_65,0.4904372917809564,1,train,lgbm_auc_unweighted_seed2026,1,400.0,400.0,1.0,gmail.com,1,1,0.1
3148,79466,7585_299.0_24,0.49036729384056427,1,train,lgbm_auc_unweighted_seed2026,17,2675.0,157.35294117647058,17.0,gmail.com,1,0,1.0
3149,40253,17147__90,0.49018220505243154,0,train,lgbm_auc_unweighted_seed2026,3,236.604,78.868,0.1122185768502427,gmail.com,1,1,0.3
3150,23565,7585_418.0_25,0.4901010167124323,0,test,lgbm_auc_unweighted_seed2026,1,75.0,75.0,1.0,hotmail.com,1,1,0.1
3151,155106,2772_191.0_173,0.48990114202176616,1,train,lgbm_auc_unweighted_seed2026,1,300.0,300.0,1.0,aol.com,1,1,0.1
3152,161929,10616_325.0_7,0.48984509081309996,1,train,lgbm_auc_unweighted_seed2026,4,1088.7,272.175,4.0,aol.com,1,1,0.4
3153,104215,3154__112,0.4896746548902649,1,train,lgbm_auc_unweighted_seed2026,4,186.879,46.71975,4.0,hotmail.com,1,1,0.4
3154,40469,2801__50,0.48932484792770436,1,train,lgbm_auc_unweighted_seed2026,2,98.41,49.205,2.0,gmail.com,1,1,0.2
3155,174127,2455_272.0_9,0.48931644237462485,1,train,lgbm_auc_unweighted_seed2026,4,431.0,107.75,1.0020266685222716,aol.com,1,1,0.4
3156,80265,2256__51,0.4891301060099618,0,train,lgbm_auc_unweighted_seed2026,5,170.412,34.0824,5.0,hotmail.com,1,0,0.5
3157,161121,12883_231.0_46,0.4889022736330439,0,val,lgbm_auc_unweighted_seed2026,1,400.0,400.0,1.0,gmail.com,1,1,0.1
3158,20928,1976__177,0.4888583993524865,1,train,lgbm_auc_unweighted_seed2026,3,237.682,79.22733333333333,3.0,hotmail.com,1,1,0.3
3159,67883,16136__174,0.4886185441920065,0,train,lgbm_auc_unweighted_seed2026,30,1723.952,57.465066666666665,10.25738436698642,gmail.com,1,0,1.0
3160,136710,8780_325.0_78,0.4885835881307822,1,test,lgbm_auc_unweighted_seed2026,1,200.0,200.0,1.0,gmail.com,1,1,0.1
3161,25329,11201__164,0.48851049852915945,0,val,lgbm_auc_unweighted_seed2026,6,327.874,54.64566666666666,0.3203945599673672,hotmail.com,1,0,0.6
