rank,source_row_index,client_id,fraud_risk_score,profile_fraud_label,split,model_name,tx_count_total,tx_amount_sum,tx_amount_mean,tx_freq_per_day,top_email_domain,identity_present,low_history_flag,history_support_score
1930,136295,9633__167,0.9632407442196105,1,test,catboost_v1_1_longrun,18,435.834,24.213,2.3863081885109816,gmail.com,1,0,1.0
1931,161309,16584__107,0.9632070529611503,0,train,catboost_v1_1_longrun,2,56.794,28.397,2.0,gmail.com,1,1,0.2
1932,73163,6019_143.0_36,0.9632037884856703,1,train,catboost_v1_1_longrun,2,75.0,37.5,2.0,hotmail.com,1,1,0.2
1933,124032,8695_272.0_50,0.9631914579672173,1,train,catboost_v1_1_longrun,1,100.0,100.0,1.0,gmail.com,1,1,0.1
1934,24661,14342__34,0.963139781475414,0,train,catboost_v1_1_longrun,2,100.742,50.371,2.0,gmail.com,1,1,0.2
1935,74638,1039_325.0_26,0.9631006904999474,0,test,catboost_v1_1_longrun,1,500.0,500.0,1.0,gmail.com,1,1,0.1
1936,7667,10370_204.0_82,0.9631000060269711,0,val,catboost_v1_1_longrun,1,150.0,150.0,1.0,gmail.com,1,1,0.1
1937,10824,16075_315.0_126,0.9630941847017755,1,train,catboost_v1_1_longrun,1,200.0,200.0,1.0,comcast.net,1,1,0.1
1938,10114,13832__-116,0.9630907865428636,1,test,catboost_v1_1_longrun,2,44.052,22.026,0.0247809296978791,outlook.com,1,1,0.2
1939,73595,2256__167,0.9630769607715103,1,train,catboost_v1_1_longrun,6,335.25,55.875,2.066087705104241,hotmail.com,1,0,0.6
1940,147550,13832__22,0.9630569658184994,0,train,catboost_v1_1_longrun,24,1422.034,59.25141666666667,0.2410135120292312,hotmail.com,1,0,1.0
1941,147112,5009__35,0.9630515445190084,1,train,catboost_v1_1_longrun,1,13.992,13.992,1.0,gmail.com,1,1,0.1
1942,173834,14076__120,0.9630484017649701,1,val,catboost_v1_1_longrun,5,396.165,79.23299999999999,0.1183609636774313,gmail.com,1,0,0.5
1943,90812,2256__47,0.9630475375543653,1,train,catboost_v1_1_longrun,7,550.256,78.60799999999999,0.2020029285080641,gmail.com,1,0,0.7
1944,60247,3154__129,0.9630320614359683,0,val,catboost_v1_1_longrun,12,378.532,31.54433333333333,2.52264615070183,gmail.com,1,0,1.0
1945,29921,4461__167,0.9630144597832581,1,train,catboost_v1_1_longrun,16,517.8340000000001,32.364625000000004,16.0,hotmail.com,1,0,1.0
1946,16493,13832__121,0.9630030507185178,1,train,catboost_v1_1_longrun,9,408.1379999999999,45.34866666666666,9.0,hotmail.com,1,0,0.9
1947,21253,9817_158.0_91,0.9629900574382505,1,train,catboost_v1_1_longrun,1,200.0,200.0,1.0,gmail.com,1,1,0.1
1948,6605,10807_441.0_14,0.9629882519944669,1,train,catboost_v1_1_longrun,2,200.0,100.0,2.0,ymail.com,1,1,0.2
1949,37028,16679__161,0.9629688475260406,1,train,catboost_v1_1_longrun,1,59.636,59.636,1.0,hotmail.com,1,1,0.1
1950,15389,1184_296.0_144,0.9629529755362751,1,train,catboost_v1_1_longrun,1,150.0,150.0,1.0,gmail.com,1,1,0.1
1951,55434,11698_205.0_114,0.9629416754136412,1,val,catboost_v1_1_longrun,1,200.0,200.0,1.0,gmail.com,1,1,0.1
1952,91425,4461__114,0.9629129871336717,1,train,catboost_v1_1_longrun,14,659.422,47.10157142857143,0.2488622616510167,gmail.com,1,0,1.0
1953,170735,1976__90,0.9628835043442795,1,val,catboost_v1_1_longrun,17,1002.915,58.995,0.2395793659661264,live.com,1,0,1.0
1954,49793,10568__24,0.9628800869143265,0,train,catboost_v1_1_longrun,9,391.086,43.45399999999999,0.2260507829363054,gmail.com,1,0,0.9
1955,163853,3887__121,0.9628548807817359,1,train,catboost_v1_1_longrun,2,58.245,29.1225,2.0,gmail.com,1,1,0.2
1956,68686,4475__78,0.9628495787890675,0,train,catboost_v1_1_longrun,1,100.599,100.599,1.0,gmail.com,1,1,0.1
1957,77151,2249_272.0_57,0.9628395616911702,1,train,catboost_v1_1_longrun,1,100.0,100.0,1.0,aol.com,1,1,0.1
1958,166411,1010__113,0.9628089815046408,0,test,catboost_v1_1_longrun,1,277.932,277.932,1.0,gmail.com,1,1,0.1
1959,172147,8755__170,0.9627347323492796,0,train,catboost_v1_1_longrun,2,40.331,20.1655,2.0,gmail.com,1,1,0.2
1960,77305,1976__87,0.9627268602476872,0,train,catboost_v1_1_longrun,2,44.832,22.416,2.0,gmail.com,1,1,0.2
1961,35359,15257__127,0.9626790405544515,0,train,catboost_v1_1_longrun,5,178.354,35.6708,5.0,gmail.com,1,0,0.5
1962,16104,6344_264.0_85,0.9626691322614819,1,train,catboost_v1_1_longrun,4,2913.0,728.25,0.4793801348534048,anonymous.com,0,1,0.4
1963,8789,16062__163,0.9626645486171805,1,train,catboost_v1_1_longrun,6,185.546,30.924333333333333,0.7508657986712108,hotmail.com,1,0,0.6
1964,83468,9026__109,0.9626434566274923,1,test,catboost_v1_1_longrun,15,721.379,48.09193333333334,0.3256773196153489,hotmail.com,1,0,1.0
1965,19322,7877_441.0_20,0.9626298464477695,1,train,catboost_v1_1_longrun,1,100.0,100.0,1.0,gmail.com,1,1,0.1
1966,84138,4504__109,0.962625216645177,1,train,catboost_v1_1_longrun,5,129.949,25.9898,0.0746811787870877,hotmail.com,1,0,0.5
1967,38950,15563__-118,0.962607417206709,1,test,catboost_v1_1_longrun,1,10.876,10.876,1.0,gmail.com,1,1,0.1
1968,172270,7585__107,0.9626014553899305,0,train,catboost_v1_1_longrun,1,29.183,29.183,1.0,gmail.com,1,1,0.1
1969,155888,14276__78,0.9625947714367951,1,train,catboost_v1_1_longrun,5,201.38,40.276,5.0,hotmail.com,1,0,0.5
1970,74747,2249_343.0_48,0.9625665832471693,1,test,catboost_v1_1_longrun,1,500.0,500.0,1.0,gmail.com,1,1,0.1
1971,116089,5997_472.0_-18,0.9625580746106959,1,train,catboost_v1_1_longrun,10,6691.0,669.1,1.0634094828063672,gmail.com,0,0,1.0
1972,152850,8755__-50,0.9625490572760489,1,train,catboost_v1_1_longrun,10,385.187,38.5187,0.0694090414595307,gmail.com,1,0,1.0
1973,115079,5688_204.0_168,0.9625451206743341,0,test,catboost_v1_1_longrun,1,200.0,200.0,1.0,gmail.com,1,1,0.1
1974,110758,7826_325.0_103,0.9625377050458828,1,train,catboost_v1_1_longrun,3,611.95,203.9833333333333,3.0,gmail.com,1,1,0.3
1975,96936,13832__97,0.962533808454108,1,val,catboost_v1_1_longrun,13,439.721,33.8246923076923,0.2903578546814775,hotmail.com,1,0,1.0
1976,14120,9026__56,0.9624936208514188,1,train,catboost_v1_1_longrun,6,282.34700000000004,47.05783333333334,6.0,hotmail.com,1,0,0.6
1977,86783,1976__-10,0.9624654718479736,1,val,catboost_v1_1_longrun,1,87.302,87.302,1.0,hotmail.com,1,1,0.1
1978,122980,3867__84,0.9624397626322622,1,train,catboost_v1_1_longrun,3,190.625,63.54166666666666,3.0,gmail.com,1,1,0.3
1979,104389,9026__1,0.962399970339777,0,train,catboost_v1_1_longrun,13,587.0030000000002,45.154076923076936,0.7255289023016422,hotmail.com,1,0,1.0
1980,38331,7255__17,0.9623999007005473,1,train,catboost_v1_1_longrun,1,152.513,152.513,1.0,gmail.com,1,1,0.1
1981,168411,8755__24,0.9623734759639365,0,train,catboost_v1_1_longrun,16,1028.344,64.2715,0.130207548420932,hotmail.com,1,0,1.0
1982,8881,14276__83,0.9623667059058535,1,train,catboost_v1_1_longrun,5,138.907,27.7814,5.0,hotmail.com,1,0,0.5
1983,47521,14276__112,0.962357168542362,1,train,catboost_v1_1_longrun,3,39.816,13.272,3.0,gmail.com,1,1,0.3
1984,94773,3154__16,0.9623427131385437,0,test,catboost_v1_1_longrun,36,1496.4319999999998,41.56755555555555,1.6229534371402958,hotmail.com,1,0,1.0
1985,161953,15063_264.0_68,0.962318878324604,1,test,catboost_v1_1_longrun,2,600.0,300.0,2.0,gmail.com,1,1,0.2
1986,169919,8755__77,0.962315650556536,1,train,catboost_v1_1_longrun,2,42.596,21.298,2.0,gmail.com,1,1,0.2
1987,49906,12839_272.0_11,0.9623024170063367,1,train,catboost_v1_1_longrun,3,400.0,133.33333333333334,3.0,gmail.com,1,1,0.3
1988,36740,7177__89,0.9622996578551964,1,test,catboost_v1_1_longrun,2,45.134,22.567,0.4994335129135933,hotmail.com,1,1,0.2
1989,29518,1976__100,0.9622721770185275,0,train,catboost_v1_1_longrun,8,282.224,35.278,0.1433898165846753,gmail.com,1,0,0.8
1990,44189,14543__113,0.9622686020041843,1,train,catboost_v1_1_longrun,1,54.922,54.922,1.0,gmail.com,1,1,0.1
1991,157321,7949__172,0.9622590745997529,0,train,catboost_v1_1_longrun,1,21.702,21.702,1.0,gmail.com,1,1,0.1
1992,49911,15511_325.0_7,0.9622440815705628,0,test,catboost_v1_1_longrun,1,150.0,150.0,1.0,gmail.com,1,1,0.1
1993,84530,9633__45,0.9622341928018382,1,train,catboost_v1_1_longrun,18,598.088,33.22711111111111,0.3825595922906567,gmail.com,1,0,1.0
1994,39091,14543__18,0.9621878880440067,1,train,catboost_v1_1_longrun,3,101.442,33.814,3.0,gmail.com,1,1,0.3
1995,64168,16062__10,0.9621851882020342,1,train,catboost_v1_1_longrun,5,169.112,33.8224,0.0604017302299334,hotmail.com,1,0,0.5
1996,22219,10876__58,0.962179897502923,1,train,catboost_v1_1_longrun,1,12.809,12.809,1.0,gmail.com,1,1,0.1
1997,101389,11201__105,0.9621670823091694,1,train,catboost_v1_1_longrun,12,956.81,79.73416666666667,0.7218381809789234,hotmail.com,1,0,1.0
1998,105714,13832__169,0.9621152401568729,1,train,catboost_v1_1_longrun,19,490.5489999999999,25.81836842105263,17.359488182731457,hotmail.com,1,0,1.0
1999,24877,10486_315.0_121,0.9621053247226536,1,train,catboost_v1_1_longrun,4,1300.0,325.0,4.0,icloud.com,1,1,0.4
2000,86265,17480_226.0_112,0.9620922255314367,1,train,catboost_v1_1_longrun,5,4341.0,868.2,0.7373183798794006,gmail.com,0,0,0.5
2001,22760,8755__181,0.9620854518533226,1,train,catboost_v1_1_longrun,1,109.127,109.127,1.0,gmail.com,1,1,0.1
2002,85157,11201__63,0.9620787522988382,1,train,catboost_v1_1_longrun,17,834.0609999999999,49.06241176470588,0.1851036898242876,hotmail.com,1,0,1.0
2003,157635,16062__139,0.962047681039651,0,train,catboost_v1_1_longrun,2,52.627,26.3135,2.0,gmail.com,1,1,0.2
2004,24342,15885__25,0.962045161065695,1,train,catboost_v1_1_longrun,93,4342.0740000000005,46.68896774193549,0.6074692591161214,hotmail.com,1,0,1.0
2005,77985,10175__152,0.9620301274227179,1,val,catboost_v1_1_longrun,9,230.552,25.616888888888887,0.9306366890589152,gmail.com,1,0,0.9
2006,173244,5812__120,0.9620011277334157,1,train,catboost_v1_1_longrun,18,676.1520000000002,37.56400000000001,0.6737814031653688,hotmail.com,1,0,1.0
2007,94261,4461__176,0.9619709345808619,1,train,catboost_v1_1_longrun,9,422.447,46.93855555555555,9.0,gmail.com,1,0,0.9
2008,114952,7079__113,0.961899172119454,1,train,catboost_v1_1_longrun,2,138.242,69.121,2.0,,1,1,0.2
2009,102051,3289__182,0.9618948477698132,1,val,catboost_v1_1_longrun,1,125.665,125.665,1.0,gmail.com,1,1,0.1
2010,80265,2256__51,0.9618785452875548,0,train,catboost_v1_1_longrun,5,170.412,34.0824,5.0,hotmail.com,1,0,0.5
2011,63421,15885__158,0.961855510277791,1,train,catboost_v1_1_longrun,29,1271.4449999999997,43.842931034482746,29.0,hotmail.com,1,0,1.0
2012,153920,6907__115,0.9618528713235546,1,train,catboost_v1_1_longrun,1,10.876,10.876,1.0,gmail.com,1,1,0.1
2013,25270,1976__114,0.9618089668609247,1,train,catboost_v1_1_longrun,10,234.703,23.4703,10.0,anonymous.com,1,0,1.0
2014,25634,3867__1,0.9617991059271539,0,train,catboost_v1_1_longrun,5,259.927,51.985400000000006,5.0,gmail.com,1,0,0.5
2015,112513,16199__120,0.9617670175785239,1,train,catboost_v1_1_longrun,2,172.132,86.066,0.6881144946061859,hotmail.com,1,1,0.2
2016,57649,12065_123.0_14,0.9617641876314375,1,val,catboost_v1_1_longrun,8,1065.0,133.125,2.70862315574975,gmail.com,1,0,0.8
2017,45221,9026__52,0.9617507066381553,1,train,catboost_v1_1_longrun,6,260.465,43.41083333333333,0.0663279896055442,gmail.com,1,0,0.6
2018,84391,5812__155,0.961696989261899,1,val,catboost_v1_1_longrun,9,655.81,72.86777777777777,8.026258747755,gmail.com,1,0,0.9
2019,75188,11837__95,0.961687136956744,0,test,catboost_v1_1_longrun,24,1237.284,51.55349999999999,1.430868278141583,gmail,1,0,1.0
2020,161121,12883_231.0_46,0.9616810997231575,0,val,catboost_v1_1_longrun,1,400.0,400.0,1.0,gmail.com,1,1,0.1
2021,134090,5458__153,0.9616400137965596,1,train,catboost_v1_1_longrun,4,57.3,14.325,4.0,outlook.com,1,1,0.4
2022,41457,5583__70,0.9616396069445812,1,train,catboost_v1_1_longrun,8,198.723,24.840375,8.0,gmail.com,1,0,0.8
2023,170388,3867__86,0.9616391076963766,1,train,catboost_v1_1_longrun,3,109.059,36.353,3.0,hotmail.com,1,1,0.3
2024,159815,6314_204.0_174,0.9616178059696416,1,val,catboost_v1_1_longrun,1,150.0,150.0,1.0,yahoo.com,1,1,0.1
2025,89651,4911_330.0_84,0.961613329593587,1,train,catboost_v1_1_longrun,1,100.0,100.0,1.0,yahoo.com,1,1,0.1
2026,35950,4461__92,0.9616068908392291,1,train,catboost_v1_1_longrun,19,399.81,21.04263157894737,0.4232561953042695,gmail.com,1,0,1.0
2027,163173,5009__46,0.9615393243422565,1,train,catboost_v1_1_longrun,2,298.496,149.248,2.0,gmail.com,1,1,0.2
2028,105340,14276__20,0.961526297207758,1,test,catboost_v1_1_longrun,10,204.814,20.4814,0.1316152866890179,gmail.com,1,0,1.0
2029,153315,6215__36,0.9615254512677983,1,val,catboost_v1_1_longrun,1,66.696,66.696,1.0,gmail.com,1,1,0.1
2030,8820,13335__117,0.9615205789941096,1,train,catboost_v1_1_longrun,3,70.14399999999999,23.38133333333333,0.0646451748063388,hotmail.com,1,1,0.3
2031,32318,16136__51,0.961503531721091,0,val,catboost_v1_1_longrun,10,398.345,39.8345,0.1140257476472951,gmail.com,1,0,1.0
2032,21133,15775_264.0_177,0.9614955541323209,1,train,catboost_v1_1_longrun,2,65.0,32.5,2.0,gmail.com,1,1,0.2
2033,170651,13844_384.0_178,0.961467507846996,1,train,catboost_v1_1_longrun,1,30.0,30.0,1.0,gmail.com,1,1,0.1
2034,22335,4461__36,0.9614635419548403,0,test,catboost_v1_1_longrun,21,761.9590000000001,36.28376190476191,0.2726331821509412,hotmail.com,1,0,1.0
2035,43914,3489_171.0_121,0.961462668186916,1,val,catboost_v1_1_longrun,2,100.0,50.0,2.0,anonymous.com,1,1,0.2
2036,37818,8755__118,0.9614587945755114,0,train,catboost_v1_1_longrun,3,61.508,20.502666666666663,3.0,gmail.com,1,1,0.3
2037,99901,9917__146,0.9614474368050187,0,val,catboost_v1_1_longrun,5,134.457,26.8914,5.0,gmail.com,1,0,0.5
2038,74096,10876__17,0.9614395328518759,1,train,catboost_v1_1_longrun,3,203.293,67.76433333333334,0.9652049571020018,gmail.com,1,1,0.3
2039,152997,10568__106,0.9614304981276545,1,train,catboost_v1_1_longrun,4,106.219,26.55475,4.0,gmail.com,1,1,0.4
2040,39134,10568__43,0.9614080633510598,1,train,catboost_v1_1_longrun,8,321.51000000000005,40.188750000000006,0.1808218447019748,gmail.com,1,0,0.8
2041,37296,8680__120,0.9613965074225128,1,val,catboost_v1_1_longrun,1,84.83,84.83,1.0,hotmail.com,1,1,0.1
2042,86643,3154__86,0.9613809218692704,0,train,catboost_v1_1_longrun,22,607.759,27.62540909090909,0.2926543571596391,hotmail.com,1,0,1.0
2043,1480,16659__158,0.9613788107515876,1,train,catboost_v1_1_longrun,1,28.035,28.035,1.0,gmail.com,1,1,0.1
2044,42581,11725_269.0_79,0.9613342830397992,0,val,catboost_v1_1_longrun,1,450.0,450.0,1.0,gmail.com,1,1,0.1
2045,112269,12184__93,0.9613168838608426,1,train,catboost_v1_1_longrun,7,254.993,36.42757142857143,0.2717686802772687,gmail.com,1,0,0.7
2046,85721,5365__76,0.9612469398149446,1,val,catboost_v1_1_longrun,6,258.721,43.12016666666667,6.0,outlook.es,1,0,0.6
2047,72284,5101__179,0.961226370987785,0,train,catboost_v1_1_longrun,1,78.387,78.387,1.0,gmail.com,1,1,0.1
2048,43507,3821_126.0_89,0.9612209106539256,1,train,catboost_v1_1_longrun,10,8071.0,807.1,1.1058166724901226,comcast.net,0,0,1.0
2049,93852,4461__84,0.9611924273425879,0,train,catboost_v1_1_longrun,8,261.561,32.695125,8.0,gmail.com,1,0,0.8
2050,156777,15315__78,0.9611838924752681,0,train,catboost_v1_1_longrun,2,97.156,48.578,2.0,gmail.com,1,1,0.2
2051,150326,16062__41,0.9611146936308816,1,train,catboost_v1_1_longrun,3,171.611,57.20366666666666,3.0,gmail.com,1,1,0.3
2052,68153,6054_272.0_85,0.9611025209600614,1,val,catboost_v1_1_longrun,5,3393.0,678.6,0.7847240387130525,anonymous.com,0,0,0.5
2053,73977,14276__59,0.9610967280301747,1,train,catboost_v1_1_longrun,5,188.813,37.7626,5.0,gmail.com,1,0,0.5
2054,13624,9633__38,0.9610923340441798,0,train,catboost_v1_1_longrun,25,768.0569999999998,30.72227999999999,0.1738700099508382,gmail.com,1,0,1.0
2055,22463,14260_161.0_7,0.9610538684761426,1,train,catboost_v1_1_longrun,1,48.336,48.336,1.0,hotmail.com,1,1,0.1
2056,114730,9633__102,0.96105088299063,1,train,catboost_v1_1_longrun,11,339.938,30.903454545454544,0.2069445756961189,gmail.com,1,0,1.0
2057,39712,9026__-27,0.9610491103843839,1,train,catboost_v1_1_longrun,20,582.6809999999999,29.134049999999995,0.4077944432815275,gmail.com,1,0,1.0
2058,161835,5365__70,0.9609890854108877,0,train,catboost_v1_1_longrun,1,24.772,24.772,1.0,gmail.com,1,1,0.1
2059,40519,17284__-9,0.9609755307929446,0,val,catboost_v1_1_longrun,2,104.177,52.0885,2.0,,1,1,0.2
2060,2522,9026__111,0.9609649882887874,1,test,catboost_v1_1_longrun,7,192.34,27.47714285714286,7.0,hotmail.com,1,0,0.7
2061,40468,17955_498.0_20,0.9609513004127276,0,train,catboost_v1_1_longrun,1,500.0,500.0,1.0,gmail.com,1,1,0.1
2062,160332,3154__87,0.9609403385668078,0,train,catboost_v1_1_longrun,25,632.299,25.29196,0.3423609368707038,hotmail.com,1,0,1.0
2063,48878,5365__10,0.9609282685934587,1,train,catboost_v1_1_longrun,8,336.218,42.02725,0.1868420184776809,hotmail.com,1,0,0.8
2064,149732,6741_123.0_26,0.960918031676083,1,train,catboost_v1_1_longrun,3,435.0,145.0,3.0,gmail.com,1,1,0.3
2065,132905,5812__15,0.9608548471995216,0,train,catboost_v1_1_longrun,29,1296.5180000000005,44.70751724137932,0.270428897900787,gmail.com,1,0,1.0
2066,84792,5812__35,0.9608496303336868,1,train,catboost_v1_1_longrun,19,848.67,44.66684210526316,1.2892848615840864,gmail.com,1,0,1.0
2067,173648,3334_325.0_19,0.9607975165817344,0,val,catboost_v1_1_longrun,1,150.0,150.0,1.0,mail.com,1,1,0.1
2068,6904,16136__31,0.9607943368201561,1,train,catboost_v1_1_longrun,17,646.472,38.02776470588236,17.0,gmail.com,1,0,1.0
2069,147873,9917__147,0.9607304116300942,0,train,catboost_v1_1_longrun,9,574.777,63.86411111111112,0.7685039868120921,gmail.com,1,0,0.9
2070,119399,2801__62,0.9607290893101244,1,train,catboost_v1_1_longrun,4,84.407,21.10175,0.1870098499429933,gmail.com,1,1,0.4
2071,63567,13335__142,0.9607153755000941,1,test,catboost_v1_1_longrun,5,345.089,69.0178,1.5046707487826796,outlook.es,1,0,0.5
2072,119719,4272_299.0_37,0.9606920394996493,1,train,catboost_v1_1_longrun,15,1910.8,127.38666666666668,0.1644266913239038,outlook.com,1,0,1.0
2073,75469,15315__85,0.9606892261085389,1,test,catboost_v1_1_longrun,1,82.171,82.171,1.0,gmail.com,1,1,0.1
2074,15844,11201__154,0.9606856098887402,0,train,catboost_v1_1_longrun,4,175.15599999999998,43.789,4.0,gmail.com,1,1,0.4
2075,59243,11201__66,0.9606688155002941,1,train,catboost_v1_1_longrun,12,470.118,39.1765,0.1080345372911402,gmail.com,1,0,1.0
2076,1375,9401_126.0_125,0.9606546094307681,1,train,catboost_v1_1_longrun,3,800.0,266.6666666666667,3.0,gmail.com,1,1,0.3
2077,75599,4461__80,0.9606382572585842,0,train,catboost_v1_1_longrun,13,439.797,33.83053846153846,0.1549122150322775,gmail.com,1,0,1.0
2078,64519,10486_231.0_114,0.9606263753946637,1,train,catboost_v1_1_longrun,2,1000.0,500.0,2.0,mail.com,1,1,0.2
2079,136797,5812__113,0.9605978789624476,1,train,catboost_v1_1_longrun,15,815.9399999999999,54.396,15.0,hotmail.com,1,0,1.0
2080,23814,9803_296.0_94,0.9605940876852137,1,train,catboost_v1_1_longrun,1,15.0,15.0,1.0,gmail.com,1,1,0.1
2081,36893,13203_264.0_67,0.960592932517227,1,train,catboost_v1_1_longrun,1,150.0,150.0,1.0,gmail.com,1,1,0.1
2082,75428,8755__166,0.9605923863681047,1,train,catboost_v1_1_longrun,3,120.255,40.085,3.0,hotmail.com,1,1,0.3
2083,47657,5812__159,0.9605904481059385,1,train,catboost_v1_1_longrun,9,605.885,67.32055555555556,9.0,gmail.com,1,0,0.9
2084,8865,3643__74,0.9605235535748227,1,val,catboost_v1_1_longrun,2,33.654,16.827,0.1128542123422539,gmail.com,1,1,0.2
2085,127739,10568__160,0.9605149238710758,0,train,catboost_v1_1_longrun,12,234.484,19.540333333333333,3.232474395547865,gmail.com,1,0,1.0
2086,65892,6741_325.0_159,0.9605102730386988,1,train,catboost_v1_1_longrun,4,1800.0,450.0,4.0,gmail.com,1,1,0.4
2087,103755,6019_512.0_76,0.9604885418788727,1,train,catboost_v1_1_longrun,3,600.0,200.0,3.0,gmail.com,1,1,0.3
2088,62275,2801__153,0.9604683050824752,1,train,catboost_v1_1_longrun,1,26.805,26.805,1.0,gmail.com,1,1,0.1
2089,122583,10876__88,0.9604492847396038,1,val,catboost_v1_1_longrun,5,257.51,51.502,5.0,gmail.com,1,0,0.5
2090,116503,2801__71,0.9604479616296517,0,train,catboost_v1_1_longrun,6,494.6710000000001,82.44516666666668,1.2263959006581469,hotmail.com,1,0,0.6
2091,79111,8359__175,0.9604251353955185,1,val,catboost_v1_1_longrun,1,96.524,96.524,1.0,gmail.com,1,1,0.1
2092,68190,9026__91,0.9603582043967119,1,train,catboost_v1_1_longrun,15,766.356,51.0904,0.1895120576315526,gmail.com,1,0,1.0
2093,64373,5812__116,0.9603466736050186,0,train,catboost_v1_1_longrun,11,520.277,47.29790909090909,11.0,hotmail.com,1,0,1.0
2094,73717,9120__50,0.9603459583115911,1,train,catboost_v1_1_longrun,1,18.481,18.481,1.0,gmail.com,1,1,0.1
2095,124048,6019__147,0.9603454463028822,0,val,catboost_v1_1_longrun,3,112.262,37.42066666666667,0.9014868272324144,gmail.com,1,1,0.3
2096,168860,9633__178,0.9603259394034055,0,train,catboost_v1_1_longrun,11,496.391,45.12645454545455,11.0,gmail.com,1,0,1.0
2097,106693,4294__82,0.9602998569732459,0,val,catboost_v1_1_longrun,1,109.965,109.965,1.0,gmail.com,1,1,0.1
2098,26212,3154__50,0.960274777150874,0,test,catboost_v1_1_longrun,11,368.0779999999999,33.46163636363636,2.6558613944390106,gmail.com,1,0,1.0
2099,163466,2296_264.0_143,0.9602543646843228,1,val,catboost_v1_1_longrun,2,275.0,137.5,2.0,gmail.com,1,1,0.2
2100,29550,4461__171,0.9601958484296613,0,train,catboost_v1_1_longrun,11,285.26800000000003,25.93345454545455,1.9066075265257976,gmail.com,1,0,1.0
2101,72546,8755__157,0.9601817518059126,0,train,catboost_v1_1_longrun,21,1021.7929999999998,48.65680952380952,5.728809813239032,hotmail.com,1,0,1.0
2102,143163,13832__29,0.9601784249763918,0,train,catboost_v1_1_longrun,14,448.178,32.01271428571429,14.0,gmail.com,1,0,1.0
2103,28433,15885__170,0.9601738769122267,0,train,catboost_v1_1_longrun,33,1060.777,32.14475757575758,19.538938077355336,hotmail.com,1,0,1.0
2104,100630,17022__175,0.960161127935872,1,train,catboost_v1_1_longrun,1,96.524,96.524,1.0,gmail.com,1,1,0.1
2105,52181,14276__-116,0.9601442136529393,1,test,catboost_v1_1_longrun,3,73.779,24.593,0.0371727272649047,outlook.com,1,1,0.3
2106,72585,12730__98,0.9601375319265198,0,test,catboost_v1_1_longrun,2,91.234,45.617,2.0,,1,1,0.2
2107,145293,8936_498.0_114,0.9601223676728738,1,train,catboost_v1_1_longrun,1,200.0,200.0,1.0,gmail.com,1,1,0.1
2108,148305,16419__50,0.9600816828775172,0,train,catboost_v1_1_longrun,1,8.629,8.629,1.0,gmail.com,1,1,0.1
2109,15608,6832_299.0_179,0.9600496723980267,1,train,catboost_v1_1_longrun,1,75.0,75.0,1.0,yahoo.com,1,1,0.1
2110,71445,2256__118,0.960037463504524,0,train,catboost_v1_1_longrun,8,456.29100000000005,57.03637500000001,1.6129860310555817,hotmail.com,1,0,0.8
2111,16285,10497__109,0.9600147965927145,0,train,catboost_v1_1_longrun,1,28.76,28.76,1.0,gmail.com,1,1,0.1
2112,1993,1976__125,0.9599914960446122,1,val,catboost_v1_1_longrun,1,55.332,55.332,1.0,gmail.com,1,1,0.1
2113,149840,3702__91,0.9599602129270385,1,train,catboost_v1_1_longrun,3,246.333,82.111,1.6238871799369743,gmail.com,1,1,0.3
2114,30799,10876__94,0.9599419382833335,0,train,catboost_v1_1_longrun,5,365.24,73.048,5.0,gmail.com,1,0,0.5
2115,104176,9633__98,0.9599415976141781,1,train,catboost_v1_1_longrun,12,580.2729999999999,48.35608333333332,2.632862018527548,gmail.com,1,0,1.0
2116,148703,14174_299.0_173,0.9599343307130478,1,train,catboost_v1_1_longrun,1,100.0,100.0,1.0,gmail.com,1,1,0.1
2117,44862,7255__64,0.9599228107149329,1,val,catboost_v1_1_longrun,2,154.676,77.338,2.0,gmail.com,1,1,0.2
2118,82962,18227__114,0.959921139406074,1,train,catboost_v1_1_longrun,2,71.9,35.95,2.0,gmail.com,1,1,0.2
2119,167189,4504__152,0.9599041140298116,0,val,catboost_v1_1_longrun,3,145.58499999999998,48.52833333333333,3.0,gmail.com,1,1,0.3
2120,31203,5812__47,0.9598970652927953,1,train,catboost_v1_1_longrun,15,672.3970000000002,44.82646666666668,0.1639404192953319,gmail.com,1,0,1.0
2121,141186,16746__133,0.9598746596939896,1,train,catboost_v1_1_longrun,1,147.552,147.552,1.0,hotmail.com,1,1,0.1
2122,75785,6544__130,0.9598629545631806,0,train,catboost_v1_1_longrun,2,62.402,31.201,2.0,gmail.com,1,1,0.2
2123,101448,13832__138,0.9598608523486667,0,train,catboost_v1_1_longrun,12,309.368,25.780666666666665,0.3153909122517871,gmail.com,1,0,1.0
2124,75250,8067_299.0_-165,0.9598607815269422,0,val,catboost_v1_1_longrun,1,500.0,500.0,1.0,gmail.com,1,1,0.1
2125,101350,8755__-330,0.959830639737483,0,train,catboost_v1_1_longrun,1,16.969,16.969,1.0,hotmail.com,1,1,0.1
2126,22442,14365_299.0_82,0.9597914330918986,1,train,catboost_v1_1_longrun,1,400.0,400.0,1.0,gmail.com,1,1,0.1
2127,149776,13832__172,0.9597548361099425,0,train,catboost_v1_1_longrun,6,138.7,23.116666666666664,6.0,gmail.com,1,0,0.6
