rank,fraud_risk_score,profile_fraud_label,line
4292,0.0358532868502641,0,LightGBM test
4293,0.0358453391692787,0,LightGBM test
4294,0.0358409165567432,0,LightGBM test
4295,0.0358156790621107,0,LightGBM test
4296,0.0357808864104802,0,LightGBM test
4297,0.0357746450424931,0,LightGBM test
4298,0.0357710972999303,0,LightGBM test
4299,0.035764969095313,0,LightGBM test
4300,0.0357233282440498,0,LightGBM test
4301,0.0357229557142941,0,LightGBM test
4302,0.0357217671923919,0,LightGBM test
4303,0.0357084576977695,0,LightGBM test
4304,0.0357084576977695,0,LightGBM test
4305,0.0357027322200187,0,LightGBM test
4306,0.0357008876644911,0,LightGBM test
4307,0.035699984217293,0,LightGBM test
4308,0.0356957455752062,0,LightGBM test
4309,0.0356878574007262,0,LightGBM test
4310,0.0356795819626973,0,LightGBM test
4311,0.0356742286347457,0,LightGBM test
4312,0.0356717954060201,0,LightGBM test
4313,0.0356634314003295,0,LightGBM test
4314,0.0356453313567251,0,LightGBM test
4315,0.0356450905271955,0,LightGBM test
4316,0.0356385831942366,0,LightGBM test
4317,0.0356373924528924,0,LightGBM test
4318,0.0356350970121913,0,LightGBM test
4319,0.0356335745015518,0,LightGBM test
4320,0.0355747769547113,0,LightGBM test
4321,0.0355718923940454,0,LightGBM test
4322,0.0355524395253823,0,LightGBM test
4323,0.035541683484453,0,LightGBM test
4324,0.0355311418359739,0,LightGBM test
4325,0.0355297472347991,0,LightGBM test
4326,0.0355295011670317,0,LightGBM test
4327,0.0355229958951356,0,LightGBM test
4328,0.0355119342986521,0,LightGBM test
4329,0.0355042296119863,0,LightGBM test
4330,0.0355028604974152,0,LightGBM test
4331,0.0354960992527518,0,LightGBM test
4332,0.035484576363357,0,LightGBM test
4333,0.0354302314755752,1,LightGBM test
4334,0.0354235243427767,1,LightGBM test
4335,0.035413498527436,0,LightGBM test
4336,0.0354063028206462,0,LightGBM test
4337,0.0354004933112917,0,LightGBM test
4338,0.0354004933112917,0,LightGBM test
4339,0.0353976972760763,0,LightGBM test
4340,0.0353875103248044,0,LightGBM test
4341,0.0353728764948393,0,LightGBM test
4342,0.0353457818856845,0,LightGBM test
4343,0.0353407994526958,0,LightGBM test
4344,0.0353100813580083,0,LightGBM test
4345,0.0353032406683676,0,LightGBM test
4346,0.0353014393445163,0,LightGBM test
4347,0.0352636573408804,0,LightGBM test
4348,0.0352631162295494,1,LightGBM test
4349,0.0352605113968977,0,LightGBM test
4350,0.0352457743784752,0,LightGBM test
4351,0.0352453554074159,0,LightGBM test
4352,0.0352409100683706,0,LightGBM test
4353,0.0352406145625238,0,LightGBM test
4354,0.0352350524320707,0,LightGBM test
4355,0.0352342235414851,0,LightGBM test
4356,0.0352031097380346,0,LightGBM test
4357,0.0351913509815748,0,LightGBM test
4358,0.03517514873453,0,LightGBM test
4359,0.0351088726485638,0,LightGBM test
4360,0.0351088726485638,0,LightGBM test
4361,0.0351088726485638,0,LightGBM test
4362,0.0351088726485638,0,LightGBM test
4363,0.0351088726485638,0,LightGBM test
4364,0.0351088726485638,0,LightGBM test
4365,0.0351088726485638,0,LightGBM test
4366,0.0351085959194815,0,LightGBM test
4367,0.035100895113014,0,LightGBM test
4368,0.035093646857759,0,LightGBM test
4369,0.035091562841407,0,LightGBM test
4370,0.0350896889684297,0,LightGBM test
4371,0.0350755622148177,0,LightGBM test
4372,0.035063887304662,0,LightGBM test
4373,0.035061622253359,0,LightGBM test
4374,0.035033809128244,0,LightGBM test
4375,0.0350269807164733,0,LightGBM test
4376,0.0350119812862376,0,LightGBM test
4377,0.0350119812862376,0,LightGBM test
4378,0.0350119812862376,0,LightGBM test
4379,0.0350101979021696,0,LightGBM test
4380,0.0350076848905134,0,LightGBM test
4381,0.0350049388878384,0,LightGBM test
4382,0.0349948034880308,0,LightGBM test
4383,0.0349857895260259,0,LightGBM test
4384,0.0349736770542738,0,LightGBM test
4385,0.0349653220900169,0,LightGBM test
4386,0.0349529173024295,0,LightGBM test
4387,0.0349400264411622,0,LightGBM test
4388,0.0349350204937989,0,LightGBM test
4389,0.0349250415323458,0,LightGBM test
4390,0.0349249928156706,0,LightGBM test
4391,0.0348777759675936,0,LightGBM test
4392,0.0348657081798956,0,LightGBM test
4393,0.0348592713658503,0,LightGBM test
4394,0.0348549409193595,0,LightGBM test
4395,0.0348531647890451,0,LightGBM test
4396,0.0348305378732066,0,LightGBM test
4397,0.0347779638584777,0,LightGBM test
4398,0.0347684312424342,0,LightGBM test
4399,0.0347636661945493,0,LightGBM test
4400,0.0347507498268399,1,LightGBM test
4401,0.0347441737761269,0,LightGBM test
4402,0.0347405808870134,0,LightGBM test
4403,0.0347365291684034,0,LightGBM test
4404,0.0347221172936149,0,LightGBM test
4405,0.034721438175359,0,LightGBM test
4406,0.0347086716411298,0,LightGBM test
4407,0.0346867090957408,0,LightGBM test
4408,0.034685390895728,0,LightGBM test
4409,0.0346370516267888,1,LightGBM test
4410,0.0346261214302941,0,LightGBM test
4411,0.0346119839850145,0,LightGBM test
4412,0.0345684919685913,0,LightGBM test
4413,0.0345599821388901,0,LightGBM test
4414,0.0345200740274679,0,LightGBM test
4415,0.0345168981149812,0,LightGBM test
4416,0.0345135643603978,0,LightGBM test
4417,0.0345096337236525,0,LightGBM test
4418,0.0345066797577885,0,LightGBM test
4419,0.0344965814834399,0,LightGBM test
4420,0.0344905795655368,0,LightGBM test
4421,0.03448416047024,0,LightGBM test
4422,0.0344759689958299,0,LightGBM test
4423,0.0344722372112488,0,LightGBM test
4424,0.0344658695112843,1,LightGBM test
4425,0.0344288084820359,0,LightGBM test
4426,0.0344167822615428,0,LightGBM test
4427,0.0344149936357259,0,LightGBM test
4428,0.0343911725822048,0,LightGBM test
4429,0.0343847689977395,0,LightGBM test
4430,0.0343741616697857,0,LightGBM test
4431,0.0343706046214092,0,LightGBM test
4432,0.0343643820827314,0,LightGBM test
4433,0.0343621347294541,0,LightGBM test
4434,0.034347535658355,0,LightGBM test
4435,0.0343446392262048,0,LightGBM test
4436,0.0343210633348708,0,LightGBM test
4437,0.0342935856596564,0,LightGBM test
4438,0.0342891117958471,0,LightGBM test
4439,0.0342838190016233,0,LightGBM test
4440,0.0342821759928894,0,LightGBM test
4441,0.0342814758545788,0,LightGBM test
4442,0.0342744815775422,0,LightGBM test
4443,0.0342306581620023,0,LightGBM test
4444,0.0342251500947966,0,LightGBM test
4445,0.0342090179577055,0,LightGBM test
4446,0.0342011069367273,0,LightGBM test
4447,0.0341725938490973,0,LightGBM test
4448,0.0341296293298699,0,LightGBM test
4449,0.0341292394563999,0,LightGBM test
4450,0.0341175142396812,0,LightGBM test
4451,0.0340713514615057,0,LightGBM test
4452,0.0340512570383497,0,LightGBM test
4453,0.0340506167366876,0,LightGBM test
4454,0.0340344376987725,0,LightGBM test
4455,0.0340169408973161,0,LightGBM test
4456,0.0339984414491235,0,LightGBM test
4457,0.0339941870134499,0,LightGBM test
4458,0.033975749436483,0,LightGBM test
4459,0.0339640654691161,0,LightGBM test
4460,0.033946557007764,0,LightGBM test
4461,0.0339307478011265,0,LightGBM test
4462,0.0339299607118975,0,LightGBM test
4463,0.0339108570332653,0,LightGBM test
4464,0.0338981690720001,0,LightGBM test
4465,0.0338751782655875,0,LightGBM test
4466,0.0338750900769373,0,LightGBM test
4467,0.0338731752950398,0,LightGBM test
4468,0.0338722091350904,0,LightGBM test
4469,0.0338450658503635,0,LightGBM test
4470,0.0338033651944949,0,LightGBM test
4471,0.0337825347689315,0,LightGBM test
4472,0.0337769238407092,0,LightGBM test
4473,0.0337660072039037,0,LightGBM test
4474,0.0337589445140717,0,LightGBM test
4475,0.0337460716199004,0,LightGBM test
4476,0.0337287170639786,0,LightGBM test
4477,0.0337240452847909,1,LightGBM test
4478,0.0337218545426439,0,LightGBM test
4479,0.0337171901160159,0,LightGBM test
4480,0.0337149585673034,0,LightGBM test
4481,0.0337082976659244,0,LightGBM test
4482,0.0336875577327937,0,LightGBM test
4483,0.0336656452315596,0,LightGBM test
4484,0.0336648990918657,0,LightGBM test
4485,0.0336561790851867,0,LightGBM test
4486,0.0336475089480814,0,LightGBM test
4487,0.0336292657331436,0,LightGBM test
4488,0.0336248159513567,0,LightGBM test
4489,0.0336125505600215,0,LightGBM test
4490,0.0336117941855327,0,LightGBM test
4491,0.0335944666493867,0,LightGBM test
4492,0.0335944666493867,0,LightGBM test
4493,0.0335944666493867,0,LightGBM test
4494,0.0335944666493867,0,LightGBM test
4495,0.0335944666493867,0,LightGBM test
4496,0.0335944666493867,0,LightGBM test
4497,0.0335944666493867,0,LightGBM test
4498,0.0335874859872333,0,LightGBM test
4499,0.0335706829134698,0,LightGBM test
4500,0.0335580860836441,0,LightGBM test
4501,0.0335463422532633,0,LightGBM test
4502,0.0335415300816869,0,LightGBM test
4503,0.033540816242704,0,LightGBM test
4504,0.0335399143893245,0,LightGBM test
4505,0.0335396260160658,0,LightGBM test
4506,0.0335388877222961,0,LightGBM test
4507,0.0335371128355604,0,LightGBM test
4508,0.0335335481640671,0,LightGBM test
4509,0.0335017269909683,0,LightGBM test
4510,0.0334787210166669,0,LightGBM test
4511,0.0334780117313921,0,LightGBM test
4512,0.0334600263946731,0,LightGBM test
4513,0.0334428433040601,0,LightGBM test
4514,0.0334336704481954,0,LightGBM test
4515,0.0334205332050434,0,LightGBM test
4516,0.0334187641284686,0,LightGBM test
4517,0.0334127404807704,0,LightGBM test
4518,0.0334074721965741,0,LightGBM test
4519,0.0334007305036742,0,LightGBM test
4520,0.033400356525301,1,LightGBM test
4521,0.0333973440105669,0,LightGBM test
4522,0.0333921539054922,0,LightGBM test
4523,0.0333589149243458,0,LightGBM test
4524,0.0333589149243458,0,LightGBM test
4525,0.0333573426786091,0,LightGBM test
4526,0.0333383761093515,0,LightGBM test
4527,0.0333275977188331,0,LightGBM test
4528,0.0333203090282207,0,LightGBM test
4529,0.033311969772754,0,LightGBM test
4530,0.0333108564426383,0,LightGBM test
4531,0.0333090611321951,0,LightGBM test
4532,0.0333075425421382,0,LightGBM test
4533,0.033302026734943,0,LightGBM test
4534,0.0332946686220945,0,LightGBM test
4535,0.0332888290163265,0,LightGBM test
4536,0.0332834647378033,0,LightGBM test
4537,0.0332811987651693,0,LightGBM test
4538,0.0332764955148892,0,LightGBM test
4539,0.0332722194895587,0,LightGBM test
4540,0.0332594666453462,0,LightGBM test
4541,0.0332323395847292,0,LightGBM test
4542,0.0332208998905195,0,LightGBM test
4543,0.0332208998905195,0,LightGBM test
4544,0.0332208998905195,0,LightGBM test
4545,0.0332080940864875,0,LightGBM test
4546,0.0332080940864875,0,LightGBM test
4547,0.0332080940864875,0,LightGBM test
4548,0.0332038940777929,0,LightGBM test
4549,0.0331922751546765,0,LightGBM test
4550,0.0331749037360399,0,LightGBM test
4551,0.0331749037360399,0,LightGBM test
4552,0.0331669920963676,0,LightGBM test
4553,0.0331609271898587,0,LightGBM test
4554,0.0331353654917414,0,LightGBM test
4555,0.0331272658913452,0,LightGBM test
4556,0.0331229524516799,0,LightGBM test
4557,0.0331217851009595,1,LightGBM test
4558,0.0331101433465938,0,LightGBM test
4559,0.0330894426532506,0,LightGBM test
4560,0.033085408415579,1,LightGBM test
4561,0.0330752431638834,0,LightGBM test
4562,0.0330734399634095,0,LightGBM test
4563,0.0330648831532163,0,LightGBM test
4564,0.0330587440939746,0,LightGBM test
4565,0.0330587440939746,0,LightGBM test
4566,0.0330587440939746,0,LightGBM test
4567,0.0330587440939746,0,LightGBM test
4568,0.0330587440939746,0,LightGBM test
4569,0.0330587440939746,0,LightGBM test
4570,0.0330432217318518,0,LightGBM test
4571,0.0330411047684068,0,LightGBM test
4572,0.0330243811688379,0,LightGBM test
4573,0.0330238628555403,0,LightGBM test
4574,0.0330188600762762,0,LightGBM test
4575,0.0329904298245265,0,LightGBM test
4576,0.0329832123813464,0,LightGBM test
4577,0.0329832123813464,0,LightGBM test
4578,0.0329821264591286,0,LightGBM test
4579,0.0329510511016491,0,LightGBM test
4580,0.0329376125837155,0,LightGBM test
4581,0.0329281780090409,0,LightGBM test
4582,0.0329279883719662,0,LightGBM test
4583,0.0329223479674253,0,LightGBM test
4584,0.0329043722188955,0,LightGBM test
4585,0.0329042943712936,0,LightGBM test
4586,0.0328961916469641,0,LightGBM test
4587,0.0328949371424879,0,LightGBM test
4588,0.0328936933826491,0,LightGBM test
4589,0.0328935624867641,0,LightGBM test
4590,0.0328886711040338,0,LightGBM test
4591,0.0328861631152903,0,LightGBM test
4592,0.0328861631152903,0,LightGBM test
4593,0.0328861631152903,0,LightGBM test
4594,0.0328861631152903,0,LightGBM test
4595,0.0328861631152903,0,LightGBM test
4596,0.0328861631152903,0,LightGBM test
4597,0.0328861631152903,0,LightGBM test
4598,0.0328750946783616,0,LightGBM test
4599,0.0328625413536085,0,LightGBM test
4600,0.0328430327226518,0,LightGBM test
4601,0.0328289602011652,0,LightGBM test
4602,0.0328207658764154,0,LightGBM test
4603,0.0328116437283896,0,LightGBM test
4604,0.0327964906753225,0,LightGBM test
4605,0.0327904432675652,0,LightGBM test
4606,0.0327842528101308,0,LightGBM test
4607,0.0327673029959779,0,LightGBM test
4608,0.0327667726083933,0,LightGBM test
4609,0.0327664902682704,0,LightGBM test
4610,0.0327636596350977,0,LightGBM test
4611,0.0327596867725722,0,LightGBM test
4612,0.032754674035982,0,LightGBM test
4613,0.0327515357766504,0,LightGBM test
4614,0.0327458861859179,0,LightGBM test
4615,0.0327458861859179,0,LightGBM test
4616,0.0327352466861056,0,LightGBM test
4617,0.0327320919506268,0,LightGBM test
4618,0.032721865639845,0,LightGBM test
4619,0.032713373589527,0,LightGBM test
4620,0.0327046247465747,0,LightGBM test
4621,0.0326853760697806,0,LightGBM test
4622,0.0326828925132972,0,LightGBM test
4623,0.0326802224032441,0,LightGBM test
4624,0.0326661246947906,0,LightGBM test
4625,0.0326637670830767,0,LightGBM test
4626,0.0326563330672096,0,LightGBM test
4627,0.0326419511028106,0,LightGBM test
4628,0.032634069025008,0,LightGBM test
4629,0.0326329603947964,0,LightGBM test
4630,0.0326303908981923,0,LightGBM test
4631,0.0326300311160511,0,LightGBM test
4632,0.0326206300190029,0,LightGBM test
4633,0.0326181049642218,0,LightGBM test
4634,0.0326140291619687,0,LightGBM test
4635,0.0326115865270184,0,LightGBM test
4636,0.0326039166200431,0,LightGBM test
4637,0.0326035120194344,0,LightGBM test
4638,0.0325867610513296,0,LightGBM test
4639,0.0325761906499702,0,LightGBM test
4640,0.0325538634396186,0,LightGBM test
4641,0.0325511291549702,0,LightGBM test
4642,0.0325161898030381,0,LightGBM test
4643,0.0325071857719431,0,LightGBM test
4644,0.0325015325113088,0,LightGBM test
4645,0.0325015325113088,0,LightGBM test
4646,0.0325015325113088,0,LightGBM test
4647,0.0324998236411745,0,LightGBM test
4648,0.0324892349874051,0,LightGBM test
4649,0.0324891898401349,0,LightGBM test
4650,0.0324850438985548,0,LightGBM test
4651,0.0324787782521423,1,LightGBM test
4652,0.0324531065671999,0,LightGBM test
4653,0.0324529372582641,0,LightGBM test
4654,0.032452788209102,0,LightGBM test
4655,0.0324423840761041,0,LightGBM test
4656,0.0324372422589016,0,LightGBM test
4657,0.0324006628794032,0,LightGBM test
4658,0.0323949702677422,0,LightGBM test
4659,0.032392549876885,0,LightGBM test
4660,0.0323836744541328,0,LightGBM test
4661,0.0323675928667202,0,LightGBM test
4662,0.0323362889901457,0,LightGBM test
4663,0.0323047325068181,0,LightGBM test
4664,0.0322685098785362,0,LightGBM test
4665,0.032258942495747,0,LightGBM test
4666,0.0322470160398228,0,LightGBM test
4667,0.0322298088620557,0,LightGBM test
4668,0.0322228011472509,0,LightGBM test
4669,0.03220780968162,0,LightGBM test
4670,0.0322067584012551,0,LightGBM test
4671,0.0322067203218535,0,LightGBM test
4672,0.0321983246734564,0,LightGBM test
4673,0.0321801534585439,0,LightGBM test
4674,0.0321755667898213,0,LightGBM test
4675,0.0321563101310184,0,LightGBM test
4676,0.0321552059951176,0,LightGBM test
4677,0.0321532966221773,0,LightGBM test
4678,0.032152518137268,0,LightGBM test
4679,0.032129048784254,0,LightGBM test
4680,0.0320920551681104,0,LightGBM test
4681,0.0320534473624392,0,LightGBM test
4682,0.0320364220040354,0,LightGBM test
4683,0.0320307158705884,0,LightGBM test
4684,0.032006417090078,0,LightGBM test
4685,0.0320054722431377,0,LightGBM test
4686,0.0319492508661836,0,LightGBM test
4687,0.0319399792460779,0,LightGBM test
4688,0.0319295075166271,0,LightGBM test
4689,0.0319283012222255,0,LightGBM test
4690,0.0319019752250547,0,LightGBM test
4691,0.031899040038245,0,LightGBM test
4692,0.0318967534579934,0,LightGBM test
4693,0.0318865873880468,0,LightGBM test
4694,0.0318722321621493,0,LightGBM test
4695,0.0318673295055311,0,LightGBM test
4696,0.0318466157315019,0,LightGBM test
4697,0.0318437493080774,0,LightGBM test
4698,0.0318431941000877,0,LightGBM test
4699,0.0318355219122476,0,LightGBM test
4700,0.0318273427694706,0,LightGBM test
4701,0.0317852401605724,0,LightGBM test
4702,0.031781295328929,0,LightGBM test
4703,0.0317773848792727,0,LightGBM test
4704,0.0317690885499318,0,LightGBM test
4705,0.0317556815172394,0,LightGBM test
4706,0.0317184725443914,0,LightGBM test
4707,0.0317154611795994,0,LightGBM test
4708,0.0316930446354916,0,LightGBM test
4709,0.0316910461611277,0,LightGBM test
4710,0.0316910461611277,0,LightGBM test
4711,0.0316894208572273,0,LightGBM test
4712,0.0316815090918638,1,LightGBM test
4713,0.031664140055473,0,LightGBM test
4714,0.0316628223559833,0,LightGBM test
4715,0.0316397324333814,0,LightGBM test
4716,0.0316254162444996,0,LightGBM test
4717,0.0316077175313026,1,LightGBM test
4718,0.0315760049485486,0,LightGBM test
4719,0.0315695335088129,0,LightGBM test
4720,0.0315047964913056,0,LightGBM test
4721,0.0314889870830254,0,LightGBM test
4722,0.0314871367346182,0,LightGBM test
4723,0.0314831867507309,0,LightGBM test
4724,0.0314530297147299,0,LightGBM test
4725,0.0314506563877954,0,LightGBM test
4726,0.0314497915701686,0,LightGBM test
4727,0.031425319174141,0,LightGBM test
4728,0.0313600534941475,0,LightGBM test
4729,0.0313516538612786,0,LightGBM test
4730,0.0313109218163989,0,LightGBM test
4731,0.0313013407272357,0,LightGBM test
4732,0.0312953375635503,0,LightGBM test
4733,0.031288054951019,0,LightGBM test
4734,0.0312841682723578,0,LightGBM test
4735,0.0312774171730576,0,LightGBM test
4736,0.0312741383247047,0,LightGBM test
4737,0.0312693085005835,0,LightGBM test
4738,0.0312676837625426,0,LightGBM test
4739,0.0312574353367976,0,LightGBM test
4740,0.0312475798153708,0,LightGBM test
4741,0.0312414448777156,0,LightGBM test
4742,0.0312162316966985,0,LightGBM test
4743,0.0312114373886874,0,LightGBM test
4744,0.0312068165636964,0,LightGBM test
4745,0.0312015561368765,0,LightGBM test
4746,0.0312007750092585,0,LightGBM test
4747,0.0312004710978773,0,LightGBM test
4748,0.0311926896077857,0,LightGBM test
4749,0.0311815671043459,0,LightGBM test
4750,0.0311660592086192,0,LightGBM test
4751,0.0311651093175643,0,LightGBM test
4752,0.0311651025749157,0,LightGBM test
4753,0.0311443885699706,0,LightGBM test
4754,0.0311408170356653,0,LightGBM test
4755,0.0311359507395325,0,LightGBM test
4756,0.0311354242675415,0,LightGBM test
4757,0.0311353831405024,0,LightGBM test
4758,0.0311231044538044,0,LightGBM test
4759,0.0311078742022692,0,LightGBM test
4760,0.0311077329719458,0,LightGBM test
4761,0.0310989524155496,0,LightGBM test
4762,0.0310972879153557,0,LightGBM test
4763,0.0310665029938914,0,LightGBM test
4764,0.0310638625941515,0,LightGBM test
4765,0.0310612361547638,0,LightGBM test
4766,0.0310612361547638,0,LightGBM test
4767,0.0309833461052397,0,LightGBM test
4768,0.0309753006488042,0,LightGBM test
4769,0.0309641630172012,0,LightGBM test
4770,0.0309477398010719,0,LightGBM test
4771,0.0309477398010719,0,LightGBM test
4772,0.0309391777541589,0,LightGBM test
4773,0.0309235944229136,0,LightGBM test
4774,0.0309157215239985,0,LightGBM test
4775,0.0309134008215856,0,LightGBM test
4776,0.0308896304517191,0,LightGBM test
4777,0.0308869539894778,0,LightGBM test
4778,0.0308868142026101,0,LightGBM test
4779,0.030875948969367,0,LightGBM test
4780,0.0308648860281613,0,LightGBM test
4781,0.0308545997040224,0,LightGBM test
4782,0.030846671250943,0,LightGBM test
4783,0.0308314393822715,0,LightGBM test
4784,0.0308306635987356,0,LightGBM test
4785,0.0308052183644035,0,LightGBM test
4786,0.0307987544167946,0,LightGBM test
4787,0.0307955404958584,0,LightGBM test
4788,0.0307855211261094,0,LightGBM test
4789,0.0307739426428414,1,LightGBM test
4790,0.030771614404501,0,LightGBM test
4791,0.0307703335209524,0,LightGBM test
4792,0.0307606848767153,0,LightGBM test
4793,0.0307584170723565,0,LightGBM test
4794,0.0307497878683401,0,LightGBM test
4795,0.0307433533823183,0,LightGBM test
4796,0.0307400160876509,0,LightGBM test
4797,0.0307294927536324,0,LightGBM test
4798,0.0307294288702067,0,LightGBM test
4799,0.0307240351630713,1,LightGBM test
4800,0.0307078070052681,0,LightGBM test
4801,0.0307045578629567,0,LightGBM test
4802,0.0307045508160454,0,LightGBM test
4803,0.0307025970276713,0,LightGBM test
4804,0.0306952776633756,0,LightGBM test
4805,0.0306504738148506,0,LightGBM test
4806,0.030642257456429,0,LightGBM test
4807,0.030636442336616,0,LightGBM test
4808,0.030636442336616,0,LightGBM test
4809,0.0306302738180306,0,LightGBM test
4810,0.0306150061577582,0,LightGBM test
4811,0.0305987986180339,0,LightGBM test
4812,0.0305891935173016,0,LightGBM test
4813,0.0305885218102126,0,LightGBM test
4814,0.0305785677758225,0,LightGBM test
4815,0.0305783928706112,0,LightGBM test
4816,0.0305782872708753,0,LightGBM test
4817,0.0305699553622596,0,LightGBM test
4818,0.0305601276166777,0,LightGBM test
4819,0.0305599720760356,0,LightGBM test
4820,0.0305370994081619,0,LightGBM test
4821,0.0305279839079988,0,LightGBM test
4822,0.0305224650885942,0,LightGBM test
4823,0.0305133390632741,0,LightGBM test
4824,0.0305124261647318,0,LightGBM test
4825,0.0304882918983935,0,LightGBM test
4826,0.0304865921930292,0,LightGBM test
4827,0.0304780456758735,0,LightGBM test
4828,0.0304741384926315,1,LightGBM test
4829,0.0304738871168831,0,LightGBM test
4830,0.0304719979331199,0,LightGBM test
4831,0.0304717513904264,0,LightGBM test
4832,0.0304550889502111,0,LightGBM test
4833,0.0304508245624273,1,LightGBM test
4834,0.0304354606826922,0,LightGBM test
4835,0.0304282740928944,0,LightGBM test
4836,0.0304208516971204,0,LightGBM test
4837,0.0304117126085057,0,LightGBM test
4838,0.030410517992836,1,LightGBM test
4839,0.0304073347379373,0,LightGBM test
4840,0.0303446495709211,0,LightGBM test
4841,0.030337847424019,0,LightGBM test
4842,0.0303258644131319,0,LightGBM test
4843,0.0303141843290596,0,LightGBM test
4844,0.0302952479922267,0,LightGBM test
4845,0.0302932527306878,0,LightGBM test
4846,0.0302929238874708,0,LightGBM test
4847,0.0302810757495266,0,LightGBM test
4848,0.0302807432680937,0,LightGBM test
4849,0.0302635350870991,0,LightGBM test
4850,0.0302598669626335,0,LightGBM test
4851,0.0302586806063461,0,LightGBM test
4852,0.0302351051375021,0,LightGBM test
4853,0.0302293889175964,0,LightGBM test
4854,0.0302280592710589,0,LightGBM test
4855,0.0302243001854191,0,LightGBM test
4856,0.0302108684654949,0,LightGBM test
4857,0.0302095207557428,0,LightGBM test
4858,0.0301942378534851,0,LightGBM test
4859,0.0301881938773525,0,LightGBM test
4860,0.0301775086850251,0,LightGBM test
4861,0.0301535510733134,0,LightGBM test
4862,0.0301535006563775,0,LightGBM test
4863,0.0301331883657881,0,LightGBM test
4864,0.0301172897263692,0,LightGBM test
4865,0.0300547041282834,0,LightGBM test
4866,0.0300435248898581,0,LightGBM test
4867,0.0300142185495234,0,LightGBM test
4868,0.0299976286600144,0,LightGBM test
4869,0.0299955858370341,0,LightGBM test
4870,0.0299925167237736,0,LightGBM test
4871,0.0299552453505534,0,LightGBM test
4872,0.0299515016555476,0,LightGBM test
4873,0.029951133328243,0,LightGBM test
4874,0.0299375381482029,0,LightGBM test
4875,0.0299259116363685,0,LightGBM test
4876,0.0299133138450063,0,LightGBM test
4877,0.0299123637743601,0,LightGBM test
4878,0.0299119919640662,0,LightGBM test
4879,0.0299017768456411,0,LightGBM test
4880,0.0298739372530262,0,LightGBM test
4881,0.0298562229112534,0,LightGBM test
4882,0.0298489366093576,0,LightGBM test
4883,0.0298399727675559,0,LightGBM test
4884,0.0298331558542273,0,LightGBM test
4885,0.029828289713362,1,LightGBM test
4886,0.0298102225985089,0,LightGBM test
4887,0.0297826110968472,0,LightGBM test
4888,0.0297826110968472,0,LightGBM test
4889,0.0297761836363745,0,LightGBM test
4890,0.0297697412769709,0,LightGBM test
4891,0.0297549492515471,0,LightGBM test
4892,0.0297409660766376,0,LightGBM test
4893,0.0297302651942571,0,LightGBM test
4894,0.029724921924307,0,LightGBM test
4895,0.0297138483684497,0,LightGBM test
4896,0.0297051181765697,0,LightGBM test
4897,0.0297048146565142,0,LightGBM test
4898,0.0297033124397079,0,LightGBM test
4899,0.0296949673288972,0,LightGBM test
4900,0.0296829344934184,0,LightGBM test
4901,0.0296660758444456,0,LightGBM test
4902,0.0296562963965241,0,LightGBM test
4903,0.029647783084534,0,LightGBM test
4904,0.0296477547222153,0,LightGBM test
4905,0.0296271419599752,0,LightGBM test
4906,0.0296191390861415,0,LightGBM test
4907,0.029616382437707,0,LightGBM test
4908,0.0295871652051959,0,LightGBM test
4909,0.0295765131552902,0,LightGBM test
4910,0.0295751042734359,0,LightGBM test
4911,0.0295713028197545,0,LightGBM test
4912,0.0295709239634209,0,LightGBM test
4913,0.0295691259967208,0,LightGBM test
4914,0.0295683303098571,0,LightGBM test
4915,0.0295652902253381,0,LightGBM test
4916,0.0295566784840173,0,LightGBM test
4917,0.0295451659550455,0,LightGBM test
4918,0.02953773550815,0,LightGBM test
4919,0.0295339110927171,0,LightGBM test
4920,0.029533793208965,0,LightGBM test
4921,0.029526548603151,0,LightGBM test
4922,0.0295256841395252,0,LightGBM test
4923,0.0295256841395252,0,LightGBM test
4924,0.0295256841395252,0,LightGBM test
4925,0.0295256841395252,0,LightGBM test
4926,0.0295239165968705,0,LightGBM test
4927,0.0295239165968705,0,LightGBM test
4928,0.029518225486734,0,LightGBM test
4929,0.0295131630381244,0,LightGBM test
4930,0.0295007718427932,0,LightGBM test
4931,0.029476570089604,0,LightGBM test
4932,0.0294687721331874,0,LightGBM test
4933,0.029440250682602,0,LightGBM test
4934,0.0294132152039272,0,LightGBM test
4935,0.0294078539684374,0,LightGBM test
4936,0.029407024657098,0,LightGBM test
4937,0.0293939426937616,0,LightGBM test
4938,0.0293848429193507,0,LightGBM test
4939,0.0293811521282015,0,LightGBM test
4940,0.0293748058348085,0,LightGBM test
4941,0.0293717708686221,0,LightGBM test
4942,0.0293660844911651,0,LightGBM test
4943,0.0293517154945016,0,LightGBM test
4944,0.029342317810161,0,LightGBM test
4945,0.0293301603435932,1,LightGBM test
4946,0.029312378813134,0,LightGBM test
4947,0.0292608685574255,0,LightGBM test
4948,0.0292573138016068,0,LightGBM test
4949,0.0292509617912626,0,LightGBM test
4950,0.0292137620147418,0,LightGBM test
4951,0.0292136194917938,1,LightGBM test
4952,0.0292003407355024,0,LightGBM test
4953,0.0291898358289745,0,LightGBM test
4954,0.029179715195565,0,LightGBM test
4955,0.0291730378223275,0,LightGBM test
4956,0.0291521956757166,0,LightGBM test
4957,0.0291345954431833,0,LightGBM test
4958,0.0291333406692832,0,LightGBM test
4959,0.0291299987722929,0,LightGBM test
